Season,circuit_id,constructor_id,driver_id,Laps,Race time,Points,Rank
2013,spa,sauber,gutierrez,44.0,+100.436s,0.0,14
2013,spa,williams,bottas,44.0,+107.456s,0.0,15
2013,spa,caterham,garde,43.0,+1 lap,0.0,16
2013,spa,williams,maldonado,43.0,+1 lap,0.0,17
2013,spa,marussia,jules_bianchi,43.0,+1 lap,0.0,18
2013,spa,marussia,chilton,42.0,+2 laps,0.0,19
2013,spa,force_india,resta,26.0,DNF,0.0,NC
2013,spa,lotus_f1,raikkonen,25.0,DNF,0.0,NC
2013,spa,caterham,pic,8.0,DNF,0.0,NC
2013,monza,red_bull,vettel,53.0,1:18:33.352,25.0,1
2013,monza,ferrari,alonso,53.0,+5.467s,18.0,2
2013,monza,red_bull,webber,53.0,+6.350s,15.0,3
2013,monza,ferrari,massa,53.0,+9.361s,12.0,4
2013,monza,sauber,hulkenberg,53.0,+10.355s,10.0,5
2013,monza,mercedes,rosberg,53.0,+10.999s,8.0,6
2013,monza,toro_rosso,ricciardo,53.0,+32.329s,6.0,7
2013,monza,lotus_f1,grosjean,53.0,+33.130s,4.0,8
2013,monza,mercedes,hamilton,53.0,+33.527s,2.0,9
2013,monza,mclaren,button,53.0,+38.327s,1.0,10
2013,monza,lotus_f1,raikkonen,53.0,+38.695s,0.0,11
2013,monza,mclaren,perez,53.0,+39.765s,0.0,12
2013,monza,sauber,gutierrez,53.0,+40.880s,0.0,13
2013,monza,williams,maldonado,53.0,+49.085s,0.0,14
2013,monza,williams,bottas,53.0,+56.827s,0.0,15
2013,monza,force_india,sutil,52.0,DNF,0.0,16
2013,monza,caterham,pic,52.0,+1 lap,0.0,17
2013,monza,caterham,garde,52.0,+1 lap,0.0,18
2013,monza,marussia,jules_bianchi,52.0,+1 lap,0.0,19
2013,monza,marussia,chilton,52.0,+1 lap,0.0,20
2013,monza,toro_rosso,vergne,14.0,DNF,0.0,NC
2013,monza,force_india,resta,0.0,DNF,0.0,NC
2013,marina_bay,red_bull,vettel,61.0,1:59:13.132,25.0,1
2013,marina_bay,ferrari,alonso,61.0,+32.627s,18.0,2
2013,marina_bay,lotus_f1,raikkonen,61.0,+43.920s,15.0,3
2013,marina_bay,mercedes,rosberg,61.0,+51.155s,12.0,4
2013,marina_bay,mercedes,hamilton,61.0,+53.159s,10.0,5
2013,marina_bay,ferrari,massa,61.0,+63.877s,8.0,6
2013,marina_bay,mclaren,button,61.0,+83.354s,6.0,7
2013,marina_bay,mclaren,perez,61.0,+83.820s,4.0,8
2013,marina_bay,sauber,hulkenberg,61.0,+84.261s,2.0,9
2013,marina_bay,force_india,sutil,61.0,+84.668s,1.0,10
2013,marina_bay,williams,maldonado,61.0,+88.479s,0.0,11
2013,marina_bay,sauber,gutierrez,61.0,+97.894s,0.0,12
2013,marina_bay,williams,bottas,61.0,+105.161s,0.0,13
2013,marina_bay,toro_rosso,vergne,61.0,+113.512s,0.0,14
2013,marina_bay,red_bull,webber,60.0,DNF,0.0,15
2013,marina_bay,caterham,garde,60.0,+1 lap,0.0,16
2013,marina_bay,marussia,chilton,60.0,+1 lap,0.0,17
2013,marina_bay,marussia,jules_bianchi,60.0,+1 lap,0.0,18
2013,marina_bay,caterham,pic,60.0,+1 lap,0.0,19
2013,marina_bay,force_india,resta,54.0,DNF,0.0,20
2013,marina_bay,lotus_f1,grosjean,37.0,DNF,0.0,NC
2013,marina_bay,toro_rosso,ricciardo,23.0,DNF,0.0,NC
2013,yeongam,red_bull,vettel,55.0,1:43:13.701,25.0,1
2013,yeongam,lotus_f1,raikkonen,55.0,+4.224s,18.0,2
2013,yeongam,lotus_f1,grosjean,55.0,+4.927s,15.0,3
2013,yeongam,sauber,hulkenberg,55.0,+24.114s,12.0,4
2013,yeongam,mercedes,hamilton,55.0,+25.255s,10.0,5
2013,yeongam,ferrari,alonso,55.0,+26.189s,8.0,6
2013,yeongam,mercedes,rosberg,55.0,+26.698s,6.0,7
2013,yeongam,mclaren,button,55.0,+32.262s,4.0,8
2013,yeongam,ferrari,massa,55.0,+34.390s,2.0,9
2013,yeongam,mclaren,perez,55.0,+35.155s,1.0,10
2013,yeongam,sauber,gutierrez,55.0,+35.990s,0.0,11
2013,yeongam,williams,bottas,55.0,+47.049s,0.0,12
2013,yeongam,williams,maldonado,55.0,+50.013s,0.0,13
2013,yeongam,caterham,pic,55.0,+63.578s,0.0,14
2013,yeongam,caterham,garde,55.0,+64.501s,0.0,15
2013,yeongam,marussia,jules_bianchi,55.0,+67.970s,0.0,16
2013,yeongam,marussia,chilton,55.0,+72.898s,0.0,17
2013,yeongam,toro_rosso,vergne,53.0,DNF,0.0,18
2013,yeongam,toro_rosso,ricciardo,52.0,DNF,0.0,19
2013,yeongam,force_india,sutil,50.0,DNF,0.0,20
2013,yeongam,red_bull,webber,36.0,DNF,0.0,NC
2013,yeongam,force_india,resta,24.0,DNF,0.0,NC
2013,suzuka,red_bull,vettel,53.0,1:26:49.301,25.0,1
2013,suzuka,red_bull,webber,53.0,+7.129s,18.0,2
2013,suzuka,lotus_f1,grosjean,53.0,+9.910s,15.0,3
2013,suzuka,ferrari,alonso,53.0,+45.605s,12.0,4
2013,suzuka,lotus_f1,raikkonen,53.0,+47.325s,10.0,5
2013,suzuka,sauber,hulkenberg,53.0,+51.615s,8.0,6
2013,suzuka,sauber,gutierrez,53.0,+71.630s,6.0,7
2013,suzuka,mercedes,rosberg,53.0,+72.023s,4.0,8
2013,suzuka,mclaren,button,53.0,+80.821s,2.0,9
2013,suzuka,ferrari,massa,53.0,+89.263s,1.0,10
2013,suzuka,force_india,resta,53.0,+98.572s,0.0,11
2013,suzuka,toro_rosso,vergne,52.0,+1 lap,0.0,12
2013,suzuka,toro_rosso,ricciardo,52.0,+1 lap,0.0,13
2013,suzuka,force_india,sutil,52.0,+1 lap,0.0,14
2013,suzuka,mclaren,perez,52.0,+1 lap,0.0,15
2013,suzuka,williams,maldonado,52.0,+1 lap,0.0,16
2013,suzuka,williams,bottas,52.0,+1 lap,0.0,17
2013,suzuka,caterham,pic,52.0,+1 lap,0.0,18
2013,suzuka,marussia,chilton,52.0,+1 lap,0.0,19
2013,suzuka,mercedes,hamilton,7.0,DNF,0.0,NC
2013,suzuka,caterham,garde,0.0,DNF,0.0,NC
2013,suzuka,marussia,jules_bianchi,0.0,DNF,0.0,NC
2013,buddh,red_bull,vettel,60.0,1:31:12.187,25.0,1
2013,buddh,mercedes,rosberg,60.0,+29.823s,18.0,2
2013,buddh,lotus_f1,grosjean,60.0,+39.892s,15.0,3
2013,buddh,ferrari,massa,60.0,+41.692s,12.0,4
2013,buddh,mclaren,perez,60.0,+43.829s,10.0,5
2013,buddh,mercedes,hamilton,60.0,+52.475s,8.0,6
2013,buddh,lotus_f1,raikkonen,60.0,+67.988s,6.0,7
2013,buddh,force_india,resta,60.0,+72.868s,4.0,8
2013,buddh,force_india,sutil,60.0,+74.734s,2.0,9
2013,buddh,toro_rosso,ricciardo,60.0,+76.237s,1.0,10
2013,buddh,ferrari,alonso,60.0,+78.297s,0.0,11
2013,buddh,williams,maldonado,60.0,+78.951s,0.0,12
2013,buddh,toro_rosso,vergne,59.0,+1 lap,0.0,13
2013,buddh,mclaren,button,59.0,+1 lap,0.0,14
2013,buddh,sauber,gutierrez,59.0,+1 lap,0.0,15
2013,buddh,williams,bottas,59.0,+1 lap,0.0,16
2013,buddh,marussia,chilton,58.0,+2 laps,0.0,17
2013,buddh,marussia,jules_bianchi,58.0,+2 laps,0.0,18
2013,buddh,sauber,hulkenberg,54.0,DNF,0.0,19
2013,buddh,red_bull,webber,39.0,DNF,0.0,NC
2013,buddh,caterham,pic,35.0,DNF,0.0,NC
2013,buddh,caterham,garde,1.0,DNF,0.0,NC
2013,yas_marina,red_bull,vettel,55.0,1:38:06.106,25.0,1
2013,yas_marina,red_bull,webber,55.0,+30.829s,18.0,2
2013,yas_marina,mercedes,rosberg,55.0,+33.650s,15.0,3
2013,yas_marina,lotus_f1,grosjean,55.0,+34.802s,12.0,4
2013,yas_marina,ferrari,alonso,55.0,+67.181s,10.0,5
2013,yas_marina,force_india,resta,55.0,+78.174s,8.0,6
2013,yas_marina,mercedes,hamilton,55.0,+79.267s,6.0,7
2013,yas_marina,ferrari,massa,55.0,+82.886s,4.0,8
2013,yas_marina,mclaren,perez,55.0,+91.198s,2.0,9
2013,yas_marina,force_india,sutil,55.0,+93.257s,1.0,10
2013,yas_marina,williams,maldonado,55.0,+95.989s,0.0,11
2013,yas_marina,mclaren,button,55.0,+103.767s,0.0,12
2013,yas_marina,sauber,gutierrez,55.0,+104.295s,0.0,13
2013,yas_marina,sauber,hulkenberg,54.0,+1 lap,0.0,14
2013,yas_marina,williams,bottas,54.0,+1 lap,0.0,15
2013,yas_marina,toro_rosso,ricciardo,54.0,+1 lap,0.0,16
2013,yas_marina,toro_rosso,vergne,54.0,+1 lap,0.0,17
2013,yas_marina,caterham,garde,54.0,+1 lap,0.0,18
2013,yas_marina,caterham,pic,54.0,+1 lap,0.0,19
2013,yas_marina,marussia,jules_bianchi,53.0,+2 laps,0.0,20
2013,yas_marina,marussia,chilton,53.0,+2 laps,0.0,21
2013,yas_marina,lotus_f1,raikkonen,0.0,DNF,0.0,NC
2013,americas,red_bull,vettel,56.0,1:39:17.148,25.0,1
2013,americas,lotus_f1,grosjean,56.0,+6.284s,18.0,2
2013,americas,red_bull,webber,56.0,+8.396s,15.0,3
2013,americas,mercedes,hamilton,56.0,+27.358s,12.0,4
2013,americas,ferrari,alonso,56.0,+29.592s,10.0,5
2013,americas,sauber,hulkenberg,56.0,+30.400s,8.0,6
2013,americas,mclaren,perez,56.0,+46.692s,6.0,7
2013,americas,williams,bottas,56.0,+54.509s,4.0,8
2013,americas,mercedes,rosberg,56.0,+59.141s,2.0,9
2013,americas,mclaren,button,56.0,+77.278s,1.0,10
2013,americas,toro_rosso,ricciardo,56.0,+81.004s,0.0,11
2013,americas,ferrari,massa,56.0,+86.914s,0.0,12
2013,americas,sauber,gutierrez,56.0,+91.707s,0.0,13
2013,americas,lotus_f1,kovalainen,56.0,+95.063s,0.0,14
2013,americas,force_india,resta,56.0,+96.853s,0.0,15
2013,americas,toro_rosso,vergne,56.0,+104.574s,0.0,16
2013,americas,williams,maldonado,55.0,+1 lap,0.0,17
2013,americas,marussia,jules_bianchi,55.0,+1 lap,0.0,18
2013,americas,caterham,garde,55.0,+1 lap,0.0,19
2013,americas,caterham,pic,55.0,+1 lap,0.0,20
2013,americas,marussia,chilton,54.0,+2 laps,0.0,21
2013,americas,force_india,sutil,0.0,DNF,0.0,NC
2013,interlagos,red_bull,vettel,71.0,1:32:36.300,25.0,1
2013,interlagos,red_bull,webber,71.0,+10.452s,18.0,2
2013,interlagos,ferrari,alonso,71.0,+18.913s,15.0,3
2013,interlagos,mclaren,button,71.0,+37.360s,12.0,4
2013,interlagos,mercedes,rosberg,71.0,+39.048s,10.0,5
2013,interlagos,mclaren,perez,71.0,+44.051s,8.0,6
2013,interlagos,ferrari,massa,71.0,+49.110s,6.0,7
2013,interlagos,sauber,hulkenberg,71.0,+64.252s,4.0,8
2013,interlagos,mercedes,hamilton,71.0,+72.903s,2.0,9
2013,interlagos,toro_rosso,ricciardo,70.0,+1 lap,1.0,10
2013,interlagos,force_india,resta,70.0,+1 lap,0.0,11
2013,interlagos,sauber,gutierrez,70.0,+1 lap,0.0,12
2013,interlagos,force_india,sutil,70.0,+1 lap,0.0,13
2013,interlagos,lotus_f1,kovalainen,70.0,+1 lap,0.0,14
2013,interlagos,toro_rosso,vergne,70.0,+1 lap,0.0,15
2013,interlagos,williams,maldonado,70.0,+1 lap,0.0,16
2013,interlagos,marussia,jules_bianchi,69.0,+2 laps,0.0,17
2013,interlagos,caterham,garde,69.0,+2 laps,0.0,18
2013,interlagos,marussia,chilton,69.0,+2 laps,0.0,19
2013,interlagos,caterham,pic,58.0,DNF,0.0,NC
2013,interlagos,williams,bottas,45.0,DNF,0.0,NC
2013,interlagos,lotus_f1,grosjean,2.0,DNF,0.0,NC
2014,albert_park,mercedes,rosberg,57.0,1:32:58.710,25.0,1
2014,albert_park,red_bull,ricciardo,57.0,+24.525s,0.0,EX
2014,albert_park,mclaren,kevin_magnussen,57.0,+26.777s,18.0,2
2014,albert_park,mclaren,button,57.0,+30.027s,15.0,3
2014,albert_park,ferrari,alonso,57.0,+35.284s,12.0,4
2014,albert_park,williams,bottas,57.0,+47.639s,10.0,5
2014,albert_park,force_india,hulkenberg,57.0,+50.718s,8.0,6
2014,albert_park,ferrari,raikkonen,57.0,+57.675s,6.0,7
2014,albert_park,toro_rosso,vergne,57.0,+60.441s,4.0,8
2014,albert_park,toro_rosso,kvyat,57.0,+63.585s,2.0,9
2014,albert_park,force_india,perez,57.0,+85.916s,1.0,10
2014,albert_park,sauber,sutil,56.0,+1 lap,0.0,11
2014,albert_park,sauber,gutierrez,56.0,+1 lap,0.0,12
2014,albert_park,marussia,chilton,55.0,+2 laps,0.0,13
2014,albert_park,marussia,jules_bianchi,49.0,+8 laps,0.0,NC
2014,albert_park,lotus_f1,grosjean,43.0,DNF,0.0,NC
2014,albert_park,lotus_f1,maldonado,29.0,DNF,0.0,NC
2014,albert_park,caterham,ericsson,27.0,DNF,0.0,NC
2014,albert_park,red_bull,vettel,3.0,DNF,0.0,NC
2014,albert_park,mercedes,hamilton,2.0,DNF,0.0,NC
2014,albert_park,williams,massa,0.0,DNF,0.0,NC
2014,albert_park,caterham,kobayashi,0.0,DNF,0.0,NC
2014,sepang,mercedes,hamilton,56.0,1:40:25.974,25.0,1
2014,sepang,mercedes,rosberg,56.0,+17.313s,18.0,2
2014,sepang,red_bull,vettel,56.0,+24.534s,15.0,3
2014,sepang,ferrari,alonso,56.0,+35.992s,12.0,4
2014,sepang,force_india,hulkenberg,56.0,+47.199s,10.0,5
2014,sepang,mclaren,button,56.0,+83.691s,8.0,6
2014,sepang,williams,massa,56.0,+85.076s,6.0,7
2014,sepang,williams,bottas,56.0,+85.537s,4.0,8
2014,sepang,mclaren,kevin_magnussen,55.0,+1 lap,2.0,9
2014,sepang,toro_rosso,kvyat,55.0,+1 lap,1.0,10
2014,sepang,lotus_f1,grosjean,55.0,+1 lap,0.0,11
2014,sepang,ferrari,raikkonen,55.0,+1 lap,0.0,12
2014,sepang,caterham,kobayashi,55.0,+1 lap,0.0,13
2014,sepang,caterham,ericsson,54.0,+2 laps,0.0,14
2014,sepang,marussia,chilton,54.0,+2 laps,0.0,15
2014,sepang,red_bull,ricciardo,49.0,DNF,0.0,NC
2014,sepang,sauber,gutierrez,35.0,DNF,0.0,NC
2014,sepang,sauber,sutil,32.0,DNF,0.0,NC
2014,sepang,toro_rosso,vergne,18.0,DNF,0.0,NC
2014,sepang,marussia,jules_bianchi,8.0,DNF,0.0,NC
2014,sepang,lotus_f1,maldonado,7.0,DNF,0.0,NC
2014,sepang,force_india,perez,0.0,DNS,0.0,NC
2014,bahrain,mercedes,hamilton,57.0,1:39:42.743,25.0,1
2014,bahrain,mercedes,rosberg,57.0,+1.085s,18.0,2
2014,bahrain,force_india,perez,57.0,+24.067s,15.0,3
2014,bahrain,red_bull,ricciardo,57.0,+24.489s,12.0,4
2014,bahrain,force_india,hulkenberg,57.0,+28.654s,10.0,5
2014,bahrain,red_bull,vettel,57.0,+29.879s,8.0,6
2014,bahrain,williams,massa,57.0,+31.265s,6.0,7
2014,bahrain,williams,bottas,57.0,+31.876s,4.0,8
2014,bahrain,ferrari,alonso,57.0,+32.595s,2.0,9
2014,bahrain,ferrari,raikkonen,57.0,+33.462s,1.0,10
2014,bahrain,toro_rosso,kvyat,57.0,+41.342s,0.0,11
2014,bahrain,lotus_f1,grosjean,57.0,+43.143s,0.0,12
2014,bahrain,marussia,chilton,57.0,+59.909s,0.0,13
2014,bahrain,lotus_f1,maldonado,57.0,+62.803s,0.0,14
2014,bahrain,caterham,kobayashi,57.0,+87.900s,0.0,15
2014,bahrain,marussia,jules_bianchi,56.0,+1 lap,0.0,16
2014,bahrain,mclaren,button,55.0,DNF,0.0,17
2014,bahrain,mclaren,kevin_magnussen,40.0,DNF,0.0,NC
2014,bahrain,sauber,gutierrez,39.0,DNF,0.0,NC
2014,bahrain,caterham,ericsson,33.0,DNF,0.0,NC
2014,bahrain,toro_rosso,vergne,18.0,DNF,0.0,NC
2014,bahrain,sauber,sutil,17.0,DNF,0.0,NC
2014,shanghai,mercedes,hamilton,54.0,1:33:28.338,25.0,1
2014,shanghai,mercedes,rosberg,54.0,+18.062s,18.0,2
2014,shanghai,ferrari,alonso,54.0,+23.604s,15.0,3
2014,shanghai,red_bull,ricciardo,54.0,+27.136s,12.0,4
2014,shanghai,red_bull,vettel,54.0,+47.778s,10.0,5
2014,shanghai,force_india,hulkenberg,54.0,+54.295s,8.0,6
2014,shanghai,williams,bottas,54.0,+55.697s,6.0,7
2014,shanghai,ferrari,raikkonen,54.0,+76.335s,4.0,8
2014,shanghai,force_india,perez,54.0,+82.647s,2.0,9
2014,shanghai,toro_rosso,kvyat,53.0,+1 lap,1.0,10
2014,shanghai,mclaren,button,53.0,+1 lap,0.0,11
2014,shanghai,toro_rosso,vergne,53.0,+1 lap,0.0,12
2014,shanghai,mclaren,kevin_magnussen,53.0,+1 lap,0.0,13
2014,shanghai,lotus_f1,maldonado,53.0,+1 lap,0.0,14
2014,shanghai,williams,massa,53.0,+1 lap,0.0,15
2014,shanghai,sauber,gutierrez,53.0,+1 lap,0.0,16
2014,shanghai,marussia,jules_bianchi,53.0,+1 lap,0.0,17
2014,shanghai,caterham,kobayashi,53.0,+1 lap,0.0,18
2014,shanghai,marussia,chilton,52.0,+2 laps,0.0,19
2014,shanghai,caterham,ericsson,52.0,+2 laps,0.0,20
2014,shanghai,lotus_f1,grosjean,28.0,DNF,0.0,NC
2014,shanghai,sauber,sutil,5.0,DNF,0.0,NC
2014,catalunya,mercedes,hamilton,66.0,1:41:05.155,25.0,1
2014,catalunya,mercedes,rosberg,66.0,+0.636s,18.0,2
2014,catalunya,red_bull,ricciardo,66.0,+49.014s,15.0,3
2014,catalunya,red_bull,vettel,66.0,+76.702s,12.0,4
2014,catalunya,williams,bottas,66.0,+79.293s,10.0,5
2014,catalunya,ferrari,alonso,66.0,+87.743s,8.0,6
2014,catalunya,ferrari,raikkonen,65.0,+1 lap,6.0,7
2014,catalunya,lotus_f1,grosjean,65.0,+1 lap,4.0,8
2014,catalunya,force_india,perez,65.0,+1 lap,2.0,9
2014,catalunya,force_india,hulkenberg,65.0,+1 lap,1.0,10
2014,catalunya,mclaren,button,65.0,+1 lap,0.0,11
2014,catalunya,mclaren,kevin_magnussen,65.0,+1 lap,0.0,12
2014,catalunya,williams,massa,65.0,+1 lap,0.0,13
2014,catalunya,toro_rosso,kvyat,65.0,+1 lap,0.0,14
2014,catalunya,lotus_f1,maldonado,65.0,+1 lap,0.0,15
2014,catalunya,sauber,gutierrez,65.0,+1 lap,0.0,16
2014,catalunya,sauber,sutil,65.0,+1 lap,0.0,17
2014,catalunya,marussia,jules_bianchi,64.0,+2 laps,0.0,18
2014,catalunya,marussia,chilton,64.0,+2 laps,0.0,19
2014,catalunya,caterham,ericsson,64.0,+2 laps,0.0,20
2014,catalunya,caterham,kobayashi,34.0,DNF,0.0,NC
2014,catalunya,toro_rosso,vergne,24.0,DNF,0.0,NC
2014,monaco,mercedes,rosberg,78.0,1:49:27.661,25.0,1
2014,monaco,mercedes,hamilton,78.0,+9.210s,18.0,2
2014,monaco,red_bull,ricciardo,78.0,+9.614s,15.0,3
2014,monaco,ferrari,alonso,78.0,+32.452s,12.0,4
2014,monaco,force_india,hulkenberg,77.0,+1 lap,10.0,5
2014,monaco,mclaren,button,77.0,+1 lap,8.0,6
2014,monaco,williams,massa,77.0,+1 lap,6.0,7
2014,monaco,lotus_f1,grosjean,77.0,+1 lap,4.0,8
2014,monaco,marussia,jules_bianchi,77.0,+1 lap,2.0,9
2014,monaco,mclaren,kevin_magnussen,77.0,+1 lap,1.0,10
2014,monaco,caterham,ericsson,77.0,+1 lap,0.0,11
2014,monaco,ferrari,raikkonen,77.0,+1 lap,0.0,12
2014,monaco,caterham,kobayashi,75.0,+3 laps,0.0,13
2014,monaco,marussia,chilton,75.0,+3 laps,0.0,14
2014,monaco,sauber,gutierrez,59.0,DNF,0.0,NC
2014,monaco,williams,bottas,55.0,DNF,0.0,NC
2014,monaco,toro_rosso,vergne,50.0,DNF,0.0,NC
2014,monaco,sauber,sutil,23.0,DNF,0.0,NC
2014,monaco,toro_rosso,kvyat,10.0,DNF,0.0,NC
2014,monaco,red_bull,vettel,5.0,DNF,0.0,NC
2014,monaco,force_india,perez,0.0,DNF,0.0,NC
2014,monaco,lotus_f1,maldonado,,DNS,0.0,NC
2014,villeneuve,red_bull,ricciardo,70.0,1:39:12.830,25.0,1
2014,villeneuve,mercedes,rosberg,70.0,+4.236s,18.0,2
2014,villeneuve,red_bull,vettel,70.0,+5.247s,15.0,3
2014,villeneuve,mclaren,button,70.0,+11.755s,12.0,4
2014,villeneuve,force_india,hulkenberg,70.0,+12.843s,10.0,5
2014,villeneuve,ferrari,alonso,70.0,+14.869s,8.0,6
2014,villeneuve,williams,bottas,70.0,+23.578s,6.0,7
2014,villeneuve,toro_rosso,vergne,70.0,+28.026s,4.0,8
2014,villeneuve,mclaren,kevin_magnussen,70.0,+29.254s,2.0,9
2014,villeneuve,ferrari,raikkonen,70.0,+53.678s,1.0,10
2014,villeneuve,force_india,perez,69.0,DNF,0.0,11
2014,villeneuve,williams,massa,69.0,DNF,0.0,12
2014,villeneuve,sauber,sutil,69.0,+1 lap,0.0,13
2014,villeneuve,sauber,gutierrez,64.0,DNF,0.0,14
2014,villeneuve,lotus_f1,grosjean,59.0,DNF,0.0,NC
2014,villeneuve,toro_rosso,kvyat,47.0,DNF,0.0,NC
2014,villeneuve,mercedes,hamilton,46.0,DNF,0.0,NC
2014,villeneuve,caterham,kobayashi,23.0,DNF,0.0,NC
2014,villeneuve,lotus_f1,maldonado,21.0,DNF,0.0,NC
2014,villeneuve,caterham,ericsson,7.0,DNF,0.0,NC
2014,villeneuve,marussia,chilton,0.0,DNF,0.0,NC
2014,villeneuve,marussia,jules_bianchi,0.0,DNF,0.0,NC
2014,red_bull_ring,mercedes,rosberg,71.0,1:27:54.976,25.0,1
2014,red_bull_ring,mercedes,hamilton,71.0,+1.932s,18.0,2
2014,red_bull_ring,williams,bottas,71.0,+8.172s,15.0,3
2014,red_bull_ring,williams,massa,71.0,+17.358s,12.0,4
2014,red_bull_ring,ferrari,alonso,71.0,+18.553s,10.0,5
2014,red_bull_ring,force_india,perez,71.0,+28.546s,8.0,6
2014,red_bull_ring,mclaren,kevin_magnussen,71.0,+32.031s,6.0,7
2014,red_bull_ring,red_bull,ricciardo,71.0,+43.522s,4.0,8
2014,red_bull_ring,force_india,hulkenberg,71.0,+44.137s,2.0,9
2014,red_bull_ring,ferrari,raikkonen,71.0,+47.777s,1.0,10
2014,red_bull_ring,mclaren,button,71.0,+50.966s,0.0,11
2014,red_bull_ring,lotus_f1,maldonado,70.0,+1 lap,0.0,12
2014,red_bull_ring,sauber,sutil,70.0,+1 lap,0.0,13
2014,red_bull_ring,lotus_f1,grosjean,70.0,+1 lap,0.0,14
2014,red_bull_ring,marussia,jules_bianchi,69.0,+2 laps,0.0,15
2014,red_bull_ring,caterham,kobayashi,69.0,+2 laps,0.0,16
2014,red_bull_ring,marussia,chilton,69.0,+2 laps,0.0,17
2014,red_bull_ring,caterham,ericsson,69.0,+2 laps,0.0,18
2014,red_bull_ring,sauber,gutierrez,69.0,+2 laps,0.0,19
2014,red_bull_ring,toro_rosso,vergne,59.0,DNF,0.0,NC
2014,red_bull_ring,red_bull,vettel,34.0,DNF,0.0,NC
2014,red_bull_ring,toro_rosso,kvyat,24.0,DNF,0.0,NC
2014,silverstone,mercedes,hamilton,52.0,2:26:52.094,25.0,1
2014,silverstone,williams,bottas,52.0,+30.135s,18.0,2
2014,silverstone,red_bull,ricciardo,52.0,+46.495s,15.0,3
2014,silverstone,mclaren,button,52.0,+47.390s,12.0,4
2014,silverstone,red_bull,vettel,52.0,+53.864s,10.0,5
2014,silverstone,ferrari,alonso,52.0,+59.946s,8.0,6
2014,silverstone,mclaren,kevin_magnussen,52.0,+62.563s,6.0,7
2014,silverstone,force_india,hulkenberg,52.0,+88.692s,4.0,8
2014,silverstone,toro_rosso,kvyat,52.0,+89.340s,2.0,9
2014,silverstone,toro_rosso,vergne,51.0,+1 lap,1.0,10
2014,silverstone,force_india,perez,51.0,+1 lap,0.0,11
2014,silverstone,lotus_f1,grosjean,51.0,+1 lap,0.0,12
2014,silverstone,sauber,sutil,51.0,+1 lap,0.0,13
2014,silverstone,marussia,jules_bianchi,51.0,+1 lap,0.0,14
2014,silverstone,caterham,kobayashi,50.0,+2 laps,0.0,15
2014,silverstone,marussia,chilton,50.0,+2 laps,0.0,16
2014,silverstone,lotus_f1,maldonado,49.0,DNF,0.0,17
2014,silverstone,mercedes,rosberg,28.0,DNF,0.0,NC
2014,silverstone,caterham,ericsson,11.0,DNF,0.0,NC
2014,silverstone,sauber,gutierrez,9.0,DNF,0.0,NC
2014,silverstone,williams,massa,0.0,DNF,0.0,NC
2014,silverstone,ferrari,raikkonen,0.0,DNF,0.0,NC
2014,hockenheimring,mercedes,rosberg,67.0,1:33:42.914,25.0,1
2014,hockenheimring,williams,bottas,67.0,+20.789s,18.0,2
2014,hockenheimring,mercedes,hamilton,67.0,+22.530s,15.0,3
2014,hockenheimring,red_bull,vettel,67.0,+44.014s,12.0,4
2014,hockenheimring,ferrari,alonso,67.0,+52.467s,10.0,5
2014,hockenheimring,red_bull,ricciardo,67.0,+52.549s,8.0,6
2014,hockenheimring,force_india,hulkenberg,67.0,+64.178s,6.0,7
2014,hockenheimring,mclaren,button,67.0,+84.711s,4.0,8
2014,hockenheimring,mclaren,kevin_magnussen,66.0,+1 lap,2.0,9
2014,hockenheimring,force_india,perez,66.0,+1 lap,1.0,10
2014,hockenheimring,ferrari,raikkonen,66.0,+1 lap,0.0,11
2014,hockenheimring,lotus_f1,maldonado,66.0,+1 lap,0.0,12
2014,hockenheimring,toro_rosso,vergne,66.0,+1 lap,0.0,13
2014,hockenheimring,sauber,gutierrez,66.0,+1 lap,0.0,14
2014,hockenheimring,marussia,jules_bianchi,66.0,+1 lap,0.0,15
2014,hockenheimring,caterham,kobayashi,65.0,+2 laps,0.0,16
2014,hockenheimring,marussia,chilton,65.0,+2 laps,0.0,17
2014,hockenheimring,caterham,ericsson,65.0,+2 laps,0.0,18
2014,hockenheimring,sauber,sutil,47.0,DNF,0.0,NC
2014,hockenheimring,toro_rosso,kvyat,44.0,DNF,0.0,NC
2014,hockenheimring,lotus_f1,grosjean,26.0,DNF,0.0,NC
2014,hockenheimring,williams,massa,0.0,DNF,0.0,NC
2014,hungaroring,red_bull,ricciardo,70.0,1:53:05.058,25.0,1
2014,hungaroring,ferrari,alonso,70.0,+5.225s,18.0,2
2014,hungaroring,mercedes,hamilton,70.0,+5.857s,15.0,3
2014,hungaroring,mercedes,rosberg,70.0,+6.361s,12.0,4
2014,hungaroring,williams,massa,70.0,+29.841s,10.0,5
2014,hungaroring,ferrari,raikkonen,70.0,+31.491s,8.0,6
2014,hungaroring,red_bull,vettel,70.0,+40.964s,6.0,7
2014,hungaroring,williams,bottas,70.0,+41.344s,4.0,8
2014,hungaroring,toro_rosso,vergne,70.0,+58.527s,2.0,9
2014,hungaroring,mclaren,button,70.0,+67.280s,1.0,10
2014,hungaroring,sauber,sutil,70.0,+68.169s,0.0,11
2014,hungaroring,mclaren,kevin_magnussen,70.0,+78.465s,0.0,12
