season,circuit_id,constructor_id,driver_id,Laps,Points,Rank,round,Points Before GP,Finished,grid,constructor_country_of_origin,updated_wins,updated_poles,year_of_birth,height (cm),weight (kg),driver_country_of_origin,updated_driver_wins,updated_driver_poles,Engine Manufacturer,Engine,Displacement,Cylinders,Valves,driver_age,circuit_country,configuration,length (km),number_of_corners,drs_zones,driver_home_race,constructor_home_race,weather_category_Clear,weather_category_Cloudy,weather_category_Rainy,weather_category_Warm,weather_category_Windy,salary
2022,imola,alfa,zhou,62,0.0,15,4,1.0,1,17,Switzerland,10,12,1999,176,66,China,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,23,Italy,Race,4.909,22,1,0,0,0,1,0,0,0,1000000.0
2022,imola,williams,latifi,62,0.0,16,4,0.0,1,19,United Kingdom,114,128,1995,185,74,Canada,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,27,Italy,Race,4.909,22,1,0,0,0,1,0,0,0,1000000.0
2022,imola,haas,mick_schumacher,62,0.0,17,4,0.0,1,10,USA,0,0,1999,170,60,Germany,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,23,Italy,Race,4.909,22,1,0,0,0,1,0,0,0,1000000.0
2022,imola,mclaren,ricciardo,62,0.0,18,4,8.0,1,6,United Kingdom,183,156,1989,175,64,Australia,8,3,Mercedes,Mercedes M13 E Performance,1600,6,24,33,Italy,Race,4.909,22,1,0,0,0,1,0,0,0,15000000.0
2022,imola,alpine,alonso,6,0.0,19,4,2.0,0,9,France,1,0,1981,171,68,Spain,32,22,Renault,Renault E Tech RE22,1600,6,24,41,Italy,Race,4.909,22,1,0,0,0,1,0,0,0,20000000.0
2022,imola,ferrari,sainz,0,0.0,20,4,33.0,0,4,Italy,240,232,1994,177,66,Spain,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,28,Italy,Race,4.909,22,1,0,1,0,1,0,0,0,10000000.0
2022,miami,red_bull,max_verstappen,57,26.0,1,5,51.0,1,3,Austria,78,75,1997,180,67,Netherlands,23,14,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,25,USA,Street,5.412,19,3,0,0,0,1,0,0,0,25000000.0
2022,miami,ferrari,leclerc,57,18.0,2,5,79.0,1,1,Italy,240,233,1997,180,65,Monaco,4,12,Ferrari,Ferrari Tipo 066/7,1600,6,24,25,USA,Street,5.412,19,3,0,0,0,1,0,0,0,12000000.0
2022,miami,ferrari,sainz,57,15.0,3,5,33.0,1,2,Italy,240,233,1994,177,66,Spain,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,28,USA,Street,5.412,19,3,0,0,0,1,0,0,0,10000000.0
2022,miami,red_bull,perez,57,12.0,4,5,48.0,1,4,Austria,78,75,1990,173,63,Mexico,2,1,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,32,USA,Street,5.412,19,3,0,0,0,1,0,0,0,8000000.0
2022,miami,mercedes,russell,57,10.0,5,5,49.0,1,12,Germany,124,135,1998,185,70,United Kingdom,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,24,USA,Street,5.412,19,3,0,0,0,1,0,0,0,5000000.0
2022,miami,mercedes,hamilton,57,8.0,6,5,28.0,1,6,Germany,124,135,1985,175,66,United Kingdom,103,103,Mercedes,Mercedes M13 E Performance,1600,6,24,37,USA,Street,5.412,19,3,0,0,0,1,0,0,0,40000000.0
2022,miami,alfa,bottas,57,6.0,7,5,22.0,1,5,Switzerland,10,12,1989,173,70,Finland,10,20,Ferrari,Ferrari Tipo 066/7,1600,6,24,33,USA,Street,5.412,19,3,0,0,0,1,0,0,0,10000000.0
2022,miami,alpine,ocon,57,4.0,8,5,20.0,1,20,France,1,0,1996,186,66,France,1,0,Renault,Renault E Tech RE22,1600,6,24,26,USA,Street,5.412,19,3,0,0,0,1,0,0,0,5000000.0
2022,miami,williams,albon,57,2.0,9,5,1.0,1,18,United Kingdom,114,128,1996,186,74,Thailand,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,26,USA,Street,5.412,19,3,0,0,0,1,0,0,0,2000000.0
2022,miami,aston_martin,stroll,57,1.0,10,5,1.0,1,10,United Kingdom,0,0,1998,182,70,Canada,0,1,Mercedes,Mercedes M13 E Performance,1600,6,24,24,USA,Street,5.412,19,3,0,0,0,1,0,0,0,10000000.0
2022,miami,alpine,alonso,57,0.0,11,5,2.0,1,11,France,1,0,1981,171,68,Spain,32,22,Renault,Renault E Tech RE22,1600,6,24,41,USA,Street,5.412,19,3,0,0,0,1,0,0,0,20000000.0
2022,miami,alphatauri,tsunoda,57,0.0,12,5,10.0,1,9,Italy,1,0,2000,158,61,Japan,0,0,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,22,USA,Street,5.412,19,3,0,0,0,1,0,0,0,750000.0
2022,miami,mclaren,ricciardo,57,0.0,13,5,8.0,1,14,United Kingdom,183,156,1989,175,64,Australia,8,3,Mercedes,Mercedes M13 E Performance,1600,6,24,33,USA,Street,5.412,19,3,0,0,0,1,0,0,0,15000000.0
2022,miami,williams,latifi,57,0.0,14,5,0.0,1,19,United Kingdom,114,128,1995,185,74,Canada,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,27,USA,Street,5.412,19,3,0,0,0,1,0,0,0,1000000.0
2022,miami,haas,mick_schumacher,57,0.0,15,5,0.0,1,15,USA,0,0,1999,170,60,Germany,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,23,USA,Street,5.412,19,3,0,1,0,1,0,0,0,1000000.0
2022,miami,haas,kevin_magnussen,56,0.0,16,5,14.0,0,16,USA,0,0,1992,174,68,Denmark,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,30,USA,Street,5.412,19,3,0,1,0,1,0,0,0,6000000.0
2022,miami,aston_martin,vettel,54,0.0,17,5,4.0,0,13,United Kingdom,0,0,1987,176,58,Germany,53,57,Mercedes,Mercedes M13 E Performance,1600,6,24,35,USA,Street,5.412,19,3,0,0,0,1,0,0,0,15000000.0
2022,miami,alphatauri,gasly,45,0.0,18,5,6.0,0,7,Italy,1,0,1996,177,68,France,1,0,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,26,USA,Street,5.412,19,3,0,0,0,1,0,0,0,5000000.0
2022,miami,mclaren,norris,39,0.0,19,5,31.0,0,8,United Kingdom,183,156,1999,170,64,United Kingdom,0,1,Mercedes,Mercedes M13 E Performance,1600,6,24,23,USA,Street,5.412,19,3,0,0,0,1,0,0,0,20000000.0
2022,miami,alfa,zhou,6,0.0,20,5,1.0,0,17,Switzerland,10,12,1999,176,66,China,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,23,USA,Street,5.412,19,3,0,0,0,1,0,0,0,1000000.0
2022,catalunya,red_bull,max_verstappen,66,25.0,1,6,77.0,1,2,Austria,79,75,1997,180,67,Netherlands,24,14,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,25,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,25000000.0
2022,catalunya,red_bull,perez,66,19.0,2,6,60.0,1,5,Austria,79,75,1990,173,63,Mexico,2,1,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,32,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,8000000.0
2022,catalunya,mercedes,russell,66,15.0,3,6,59.0,1,4,Germany,124,135,1998,185,70,United Kingdom,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,24,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,5000000.0
2022,catalunya,ferrari,sainz,66,12.0,4,6,48.0,1,3,Italy,240,233,1994,177,66,Spain,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,28,Spain,Race,4.657,14,2,1,0,1,0,0,0,0,10000000.0
2022,catalunya,mercedes,hamilton,66,10.0,5,6,36.0,1,6,Germany,124,135,1985,175,66,United Kingdom,103,103,Mercedes,Mercedes M13 E Performance,1600,6,24,37,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,40000000.0
2022,catalunya,alfa,bottas,66,8.0,6,6,28.0,1,7,Switzerland,10,12,1989,173,70,Finland,10,20,Ferrari,Ferrari Tipo 066/7,1600,6,24,33,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,10000000.0
2022,catalunya,alpine,ocon,66,6.0,7,6,24.0,1,12,France,1,0,1996,186,66,France,1,0,Renault,Renault E Tech RE22,1600,6,24,26,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,5000000.0
2022,catalunya,mclaren,norris,66,4.0,8,6,31.0,1,11,United Kingdom,183,156,1999,170,64,United Kingdom,0,1,Mercedes,Mercedes M13 E Performance,1600,6,24,23,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,20000000.0
2022,catalunya,alpine,alonso,65,2.0,9,6,2.0,1,20,France,1,0,1981,171,68,Spain,32,22,Renault,Renault E Tech RE22,1600,6,24,41,Spain,Race,4.657,14,2,1,0,1,0,0,0,0,20000000.0
2022,catalunya,alphatauri,tsunoda,65,1.0,10,6,10.0,1,13,Italy,1,0,2000,158,61,Japan,0,0,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,22,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,750000.0
2022,catalunya,aston_martin,vettel,65,0.0,11,6,4.0,1,16,United Kingdom,0,0,1987,176,58,Germany,53,57,Mercedes,Mercedes M13 E Performance,1600,6,24,35,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,15000000.0
2022,catalunya,mclaren,ricciardo,65,0.0,12,6,8.0,1,9,United Kingdom,183,156,1989,175,64,Australia,8,3,Mercedes,Mercedes M13 E Performance,1600,6,24,33,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,15000000.0
2022,catalunya,alphatauri,gasly,65,0.0,13,6,6.0,1,14,Italy,1,0,1996,177,68,France,1,0,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,26,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,5000000.0
2022,catalunya,haas,mick_schumacher,65,0.0,14,6,0.0,1,10,USA,0,0,1999,170,60,Germany,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,23,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,1000000.0
2022,catalunya,aston_martin,stroll,65,0.0,15,6,2.0,1,17,United Kingdom,0,0,1998,182,70,Canada,0,1,Mercedes,Mercedes M13 E Performance,1600,6,24,24,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,10000000.0
2022,catalunya,williams,latifi,64,0.0,16,6,0.0,1,19,United Kingdom,114,128,1995,185,74,Canada,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,27,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,1000000.0
2022,catalunya,haas,kevin_magnussen,64,0.0,17,6,14.0,1,8,USA,0,0,1992,174,68,Denmark,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,30,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,6000000.0
2022,catalunya,williams,albon,64,0.0,18,6,3.0,1,18,United Kingdom,114,128,1996,186,74,Thailand,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,26,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,2000000.0
2022,catalunya,ferrari,leclerc,27,0.0,19,6,97.0,0,1,Italy,240,234,1997,180,65,Monaco,4,13,Ferrari,Ferrari Tipo 066/7,1600,6,24,25,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,12000000.0
2022,catalunya,alfa,zhou,28,0.0,20,6,1.0,0,15,Switzerland,10,12,1999,176,66,China,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,23,Spain,Race,4.657,14,2,0,0,1,0,0,0,0,1000000.0
2022,monaco,red_bull,perez,64,25.0,1,7,79.0,1,3,Austria,80,75,1990,173,63,Mexico,3,1,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,32,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,8000000.0
2022,monaco,ferrari,sainz,64,18.0,2,7,60.0,1,2,Italy,240,234,1994,177,66,Spain,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,28,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,10000000.0
2022,monaco,red_bull,max_verstappen,64,15.0,3,7,102.0,1,4,Austria,80,75,1997,180,67,Netherlands,24,14,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,25,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,25000000.0
2022,monaco,ferrari,leclerc,64,12.0,4,7,97.0,1,1,Italy,240,235,1997,180,65,Monaco,4,14,Ferrari,Ferrari Tipo 066/7,1600,6,24,25,Monaco,Street,3.337,19,1,1,0,0,1,0,0,0,12000000.0
2022,monaco,mercedes,russell,64,10.0,5,7,74.0,1,6,Germany,124,135,1998,185,70,United Kingdom,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,24,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,5000000.0
2022,monaco,mclaren,norris,64,9.0,6,7,35.0,1,5,United Kingdom,183,156,1999,170,64,United Kingdom,0,1,Mercedes,Mercedes M13 E Performance,1600,6,24,23,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,20000000.0
2022,monaco,alpine,alonso,64,6.0,7,7,4.0,1,7,France,1,0,1981,171,68,Spain,32,22,Renault,Renault E Tech RE22,1600,6,24,41,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,20000000.0
2022,monaco,mercedes,hamilton,64,4.0,8,7,46.0,1,8,Germany,124,135,1985,175,66,United Kingdom,103,103,Mercedes,Mercedes M13 E Performance,1600,6,24,37,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,40000000.0
2022,monaco,alfa,bottas,64,2.0,9,7,36.0,1,12,Switzerland,10,12,1989,173,70,Finland,10,20,Ferrari,Ferrari Tipo 066/7,1600,6,24,33,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,10000000.0
2022,monaco,aston_martin,vettel,64,1.0,10,7,4.0,1,9,United Kingdom,0,0,1987,176,58,Germany,53,57,Mercedes,Mercedes M13 E Performance,1600,6,24,35,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,15000000.0
2022,monaco,alphatauri,gasly,64,0.0,11,7,6.0,1,17,Italy,1,0,1996,177,68,France,1,0,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,26,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,5000000.0
2022,monaco,alpine,ocon,64,0.0,12,7,30.0,1,10,France,1,0,1996,186,66,France,1,0,Renault,Renault E Tech RE22,1600,6,24,26,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,5000000.0
2022,monaco,mclaren,ricciardo,64,0.0,13,7,8.0,1,14,United Kingdom,183,156,1989,175,64,Australia,8,3,Mercedes,Mercedes M13 E Performance,1600,6,24,33,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,15000000.0
2022,monaco,aston_martin,stroll,64,0.0,14,7,2.0,1,18,United Kingdom,0,0,1998,182,70,Canada,0,1,Mercedes,Mercedes M13 E Performance,1600,6,24,24,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,10000000.0
2022,monaco,williams,latifi,63,0.0,15,7,0.0,1,19,United Kingdom,114,128,1995,185,74,Canada,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,27,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,1000000.0
2022,monaco,alfa,zhou,63,0.0,16,7,1.0,1,20,Switzerland,10,12,1999,176,66,China,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,23,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,1000000.0
2022,monaco,alphatauri,tsunoda,63,0.0,17,7,11.0,1,11,Italy,1,0,2000,158,61,Japan,0,0,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,22,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,750000.0
2022,monaco,williams,albon,48,0.0,18,7,3.0,0,16,United Kingdom,114,128,1996,186,74,Thailand,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,26,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,2000000.0
2022,monaco,haas,kevin_magnussen,19,0.0,19,7,14.0,0,13,USA,0,0,1992,174,68,Denmark,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,30,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,6000000.0
2022,monaco,haas,mick_schumacher,24,0.0,20,7,0.0,0,15,USA,0,0,1999,170,60,Germany,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,23,Monaco,Street,3.337,19,1,0,0,0,1,0,0,0,1000000.0
2022,baku,red_bull,max_verstappen,51,25.0,1,8,117.0,1,3,Austria,81,75,1997,180,67,Netherlands,25,14,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,25,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,25000000.0
2022,baku,red_bull,perez,51,19.0,2,8,104.0,1,2,Austria,81,75,1990,173,63,Mexico,3,1,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,32,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,8000000.0
2022,baku,mercedes,russell,51,15.0,3,8,84.0,1,5,Germany,124,135,1998,185,70,United Kingdom,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,24,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,5000000.0
2022,baku,mercedes,hamilton,51,12.0,4,8,50.0,1,7,Germany,124,135,1985,175,66,United Kingdom,103,103,Mercedes,Mercedes M13 E Performance,1600,6,24,37,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,40000000.0
2022,baku,alphatauri,gasly,51,10.0,5,8,6.0,1,6,Italy,1,0,1996,177,68,France,1,0,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,26,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,5000000.0
2022,baku,aston_martin,vettel,51,8.0,6,8,5.0,1,9,United Kingdom,0,0,1987,176,58,Germany,53,57,Mercedes,Mercedes M13 E Performance,1600,6,24,35,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,15000000.0
2022,baku,alpine,alonso,51,6.0,7,8,10.0,1,10,France,1,0,1981,171,68,Spain,32,22,Renault,Renault E Tech RE22,1600,6,24,41,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,20000000.0
2022,baku,mclaren,ricciardo,51,4.0,8,8,8.0,1,12,United Kingdom,183,156,1989,175,64,Australia,8,3,Mercedes,Mercedes M13 E Performance,1600,6,24,33,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,15000000.0
2022,baku,mclaren,norris,51,2.0,9,8,44.0,1,11,United Kingdom,183,156,1999,170,64,United Kingdom,0,1,Mercedes,Mercedes M13 E Performance,1600,6,24,23,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,20000000.0
2022,baku,alpine,ocon,51,1.0,10,8,30.0,1,13,France,1,0,1996,186,66,France,1,0,Renault,Renault E Tech RE22,1600,6,24,26,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,5000000.0
2022,baku,alfa,bottas,50,0.0,11,8,38.0,1,15,Switzerland,10,12,1989,173,70,Finland,10,20,Ferrari,Ferrari Tipo 066/7,1600,6,24,33,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,10000000.0
2022,baku,williams,albon,50,0.0,12,8,3.0,1,17,United Kingdom,114,128,1996,186,74,Thailand,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,26,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,2000000.0
2022,baku,alphatauri,tsunoda,50,0.0,13,8,11.0,1,8,Italy,1,0,2000,158,61,Japan,0,0,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,22,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,750000.0
2022,baku,haas,mick_schumacher,50,0.0,14,8,0.0,1,20,USA,0,0,1999,170,60,Germany,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,23,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,1000000.0
2022,baku,williams,latifi,50,0.0,15,8,0.0,1,18,United Kingdom,114,128,1995,185,74,Canada,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,27,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,1000000.0
2022,baku,aston_martin,stroll,46,0.0,16,8,2.0,0,19,United Kingdom,0,0,1998,182,70,Canada,0,1,Mercedes,Mercedes M13 E Performance,1600,6,24,24,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,10000000.0
2022,baku,haas,kevin_magnussen,31,0.0,17,8,14.0,0,16,USA,0,0,1992,174,68,Denmark,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,30,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,6000000.0
2022,baku,ferrari,leclerc,21,0.0,18,8,109.0,0,1,Italy,240,236,1997,180,65,Monaco,4,15,Ferrari,Ferrari Tipo 066/7,1600,6,24,25,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,12000000.0
2022,baku,ferrari,sainz,8,0.0,19,8,78.0,0,4,Italy,240,236,1994,177,66,Spain,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,28,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,10000000.0
2022,baku,alfa,zhou,23,0.0,20,8,1.0,0,14,Switzerland,10,12,1999,176,66,China,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,23,Azerbaijan,Street,6.003,20,2,0,0,1,0,0,0,0,1000000.0
2022,villeneuve,red_bull,max_verstappen,70,25.0,1,9,142.0,1,1,Austria,82,76,1997,180,67,Netherlands,26,15,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,25,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,25000000.0
2022,villeneuve,ferrari,sainz,70,19.0,2,9,78.0,1,3,Italy,240,236,1994,177,66,Spain,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,28,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,10000000.0
2022,villeneuve,mercedes,hamilton,70,15.0,3,9,62.0,1,4,Germany,124,135,1985,175,66,United Kingdom,103,103,Mercedes,Mercedes M13 E Performance,1600,6,24,37,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,40000000.0
2022,villeneuve,mercedes,russell,70,12.0,4,9,99.0,1,8,Germany,124,135,1998,185,70,United Kingdom,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,24,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,5000000.0
2022,villeneuve,ferrari,leclerc,70,10.0,5,9,109.0,1,19,Italy,240,236,1997,180,65,Monaco,4,15,Ferrari,Ferrari Tipo 066/7,1600,6,24,25,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,12000000.0
2022,villeneuve,alpine,ocon,70,8.0,6,9,31.0,1,7,France,1,0,1996,186,66,France,1,0,Renault,Renault E Tech RE22,1600,6,24,26,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,5000000.0
2022,villeneuve,alfa,bottas,70,6.0,7,9,38.0,1,11,Switzerland,10,12,1989,173,70,Finland,10,20,Ferrari,Ferrari Tipo 066/7,1600,6,24,33,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,10000000.0
2022,villeneuve,alfa,zhou,70,4.0,8,9,1.0,1,10,Switzerland,10,12,1999,176,66,China,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,23,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,1000000.0
2022,villeneuve,alpine,alonso,70,2.0,9,9,16.0,1,2,France,1,0,1981,171,68,Spain,32,22,Renault,Renault E Tech RE22,1600,6,24,41,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,20000000.0
2022,villeneuve,aston_martin,stroll,70,1.0,10,9,2.0,1,17,United Kingdom,0,0,1998,182,70,Canada,0,1,Mercedes,Mercedes M13 E Performance,1600,6,24,24,Canada,Street,4.361,14,2,1,0,1,0,0,0,0,10000000.0
2022,villeneuve,mclaren,ricciardo,70,0.0,11,9,12.0,1,9,United Kingdom,183,156,1989,175,64,Australia,8,3,Mercedes,Mercedes M13 E Performance,1600,6,24,33,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,15000000.0
2022,villeneuve,aston_martin,vettel,70,0.0,12,9,13.0,1,16,United Kingdom,0,0,1987,176,58,Germany,53,57,Mercedes,Mercedes M13 E Performance,1600,6,24,35,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,15000000.0
2022,villeneuve,williams,albon,70,0.0,13,9,3.0,1,12,United Kingdom,114,128,1996,186,74,Thailand,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,26,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,2000000.0
2022,villeneuve,alphatauri,gasly,70,0.0,14,9,16.0,1,15,Italy,1,0,1996,177,68,France,1,0,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,26,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,5000000.0
2022,villeneuve,mclaren,norris,70,0.0,15,9,46.0,1,14,United Kingdom,183,156,1999,170,64,United Kingdom,0,1,Mercedes,Mercedes M13 E Performance,1600,6,24,23,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,20000000.0
2022,villeneuve,williams,latifi,70,0.0,16,9,0.0,1,18,United Kingdom,114,128,1995,185,74,Canada,0,0,Mercedes,Mercedes M13 E Performance,1600,6,24,27,Canada,Street,4.361,14,2,1,0,1,0,0,0,0,1000000.0
2022,villeneuve,haas,kevin_magnussen,70,0.0,17,9,14.0,1,5,USA,0,0,1992,174,68,Denmark,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,30,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,6000000.0
2022,villeneuve,haas,mick_schumacher,18,0.0,18,9,0.0,0,6,USA,0,0,1999,170,60,Germany,0,0,Ferrari,Ferrari Tipo 066/7,1600,6,24,23,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,1000000.0
2022,villeneuve,red_bull,perez,7,0.0,19,9,123.0,0,13,Austria,82,76,1990,173,63,Mexico,3,1,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,32,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,8000000.0
2022,villeneuve,alphatauri,tsunoda,47,0.0,20,9,11.0,0,20,Italy,1,0,2000,158,61,Japan,0,0,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,22,Canada,Street,4.361,14,2,0,0,1,0,0,0,0,750000.0
2022,silverstone,ferrari,sainz,52,25.0,1,10,97.0,1,1,Italy,241,237,1994,177,66,Spain,1,1,Ferrari,Ferrari Tipo 066/7,1600,6,24,28,United Kingdom,Race,5.891,18,2,0,0,0,1,0,0,0,10000000.0
2022,silverstone,red_bull,perez,52,18.0,2,10,123.0,1,4,Austria,82,76,1990,173,63,Mexico,3,1,Honda RBPT,Honda Red Bull RBPTH001,1600,6,24,32,United Kingdom,Race,5.891,18,2,0,0,0,1,0,0,0,8000000.0
2022,silverstone,mercedes,hamilton,52,16.0,3,10,77.0,1,5,Germany,124,135,1985,175,66,United Kingdom,103,103,Mercedes,Mercedes M13 E Performance,1600,6,24,37,United Kingdom,Race,5.891,18,2,1,0,0,1,0,0,0,40000000.0
2022,silverstone,ferrari,leclerc,52,12.0,4,10,119.0,1,3,Italy,241,237,1997,180,65,Monaco,4,15,Ferrari,Ferrari Tipo 066/7,1600,6,24,25,United Kingdom,Race,5.891,18,2,0,0,0,1,0,0,0,12000000.0
2022,silverstone,alpine,alonso,52,10.0,5,10,18.0,1,7,France,1,0,1981,171,68,Spain,32,22,Renault,Renault E Tech RE22,1600,6,24,41,United Kingdom,Race,5.891,18,2,0,0,0,1,0,0,0,20000000.0
